10447|"RICAR"|4|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|2|01/08/1993|02/05/1993|01/29/1993|6.8660000E+01
10448|"RANCH"|4|"Rancho grande"|"Av. del Libertador 900"|"Buenos Aires"|?|"1010"|"Argentina"|2|01/11/1993|02/08/1993|01/18/1993|3.8820000E+01
10449|"BLONP"|3|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|2|01/12/1993|02/09/1993|01/21/1993|5.3300000E+01
10450|"VICTE"|8|"Victuailles en stock"|"2, rue du Commerce"|"Lyon"|?|"69004"|"France"|2|01/13/1993|02/10/1993|02/02/1993|7.2300000E+00
10451|"QUICK"|4|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|3|01/13/1993|01/27/1993|02/03/1993|1.8909000E+02
10452|"SAVEA"|8|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|1|01/14/1993|02/11/1993|01/20/1993|1.4026000E+02
10453|"AROUT"|1|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|2|01/15/1993|02/12/1993|01/20/1993|2.5360000E+01
10454|"LAMAI"|4|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|3|01/15/1993|02/12/1993|01/19/1993|2.7400000E+00
10455|"WARTH"|8|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|2|01/18/1993|03/01/1993|01/25/1993|1.8045000E+02
10456|"KOENE"|8|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|2|01/19/1993|03/02/1993|01/22/1993|8.1200000E+00
10457|"KOENE"|2|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|1|01/19/1993|02/16/1993|01/25/1993|1.1570000E+01
10458|"SUPRD"|7|"Suprêmes délices"|"Boulevard Tirou, 255"|"Charleroi"|?|"B-6000"|"Belgium"|3|01/20/1993|02/17/1993|01/26/1993|1.4706000E+02
10459|"VICTE"|4|"Victuailles en stock"|"2, rue du Commerce"|"Lyon"|?|"69004"|"France"|2|01/21/1993|02/18/1993|01/22/1993|2.5090000E+01
10460|"FOLKO"|8|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|1|01/22/1993|02/19/1993|01/25/1993|1.6270000E+01
10461|"LILAS"|1|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|3|01/22/1993|02/19/1993|01/27/1993|1.4861000E+02
10462|"CONSH"|2|"Consolidated Holdings"|"Berkeley Gardens 12  Brewery"|"London"|?|"WX1 6LT"|"UK"|1|01/25/1993|02/22/1993|02/09/1993|6.1700000E+00
10463|"SUPRD"|5|"Suprêmes délices"|"Boulevard Tirou, 255"|"Charleroi"|?|"B-6000"|"Belgium"|3|01/26/1993|02/23/1993|01/28/1993|1.4780000E+01
10464|"FURIB"|4|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|2|01/26/1993|02/23/1993|02/05/1993|8.9000000E+01
10465|"VAFFE"|1|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|3|01/27/1993|02/24/1993|02/05/1993|1.4504000E+02
10466|"COMMI"|4|"Comércio Mineiro"|"Av. dos Lusíadas, 23"|"São Paulo"|"SP"|"05432-043"|"Brazil"|1|01/28/1993|02/25/1993|02/04/1993|1.1930000E+01
10467|"MAGAA"|8|"Magazzini Alimentari Riuniti"|"Via Ludovico il Moro 22"|"Bergamo"|?|"24100"|"Italy"|2|01/28/1993|02/25/1993|02/02/1993|4.9300000E+00
10468|"KOENE"|3|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|3|01/29/1993|02/26/1993|02/03/1993|4.4120000E+01
10469|"WHITC"|1|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|1|02/01/1993|03/01/1993|02/05/1993|6.0180000E+01
10470|"BONAP"|4|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|2|02/02/1993|03/02/1993|02/05/1993|6.4560000E+01
10471|"BSBEV"|2|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|02/02/1993|03/02/1993|02/09/1993|4.5590000E+01
10472|"SEVES"|8|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|1|02/03/1993|03/03/1993|02/10/1993|4.2000000E+00
10473|"ISLAT"|1|"Island Trading"|"Garden House Crowther Way"|"Hedge End"|"Lancashire"|"LA9 PX8"|"UK"|3|02/04/1993|02/18/1993|02/12/1993|1.6370000E+01
10474|"PERIC"|5|"Pericles Comidas clásicas"|"Calle Dr. Jorge Cash 321"|"México D.F."|?|"05033"|"Mexico"|2|02/04/1993|03/04/1993|02/12/1993|8.3490000E+01
10475|"SUPRD"|9|"Suprêmes délices"|"Boulevard Tirou, 255"|"Charleroi"|?|"B-6000"|"Belgium"|1|02/05/1993|03/05/1993|02/26/1993|6.8520000E+01
10476|"HILAA"|8|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|3|02/08/1993|03/08/1993|02/15/1993|4.4100000E+00
10477|"PRINI"|5|"Princesa Isabel Vinhos"|"Estrada da saúde n. 58"|"Lisboa"|?|"1756"|"Portugal"|2|02/08/1993|03/08/1993|02/16/1993|1.3020000E+01
10478|"VICTE"|2|"Victuailles en stock"|"2, rue du Commerce"|"Lyon"|?|"69004"|"France"|3|02/09/1993|02/23/1993|02/17/1993|4.8100000E+00
10479|"RATTC"|3|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|3|02/10/1993|03/10/1993|02/12/1993|7.0895000E+02
10480|"FOLIG"|6|"Folies gourmandes"|"184, chaussée de Tournai"|"Lille"|?|"59000"|"France"|2|02/11/1993|03/11/1993|02/15/1993|1.3500000E+00
10481|"RICAR"|8|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|2|02/11/1993|03/11/1993|02/16/1993|6.4330000E+01
10482|"LAZYK"|1|"Lazy K Kountry Store"|"12 Orchestra Terrace"|"Walla Walla"|"WA"|"99362"|"USA"|3|02/12/1993|03/12/1993|03/04/1993|7.4800000E+00
10483|"WHITC"|7|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|2|02/15/1993|03/15/1993|03/19/1993|1.5280000E+01
10484|"BSBEV"|3|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|02/15/1993|03/15/1993|02/23/1993|6.8800000E+00
10485|"LINOD"|4|"LINO-Delicateses"|"Ave. 5 de Mayo Porlamar"|"I. de Margarita"|"Nueva Esparta"|"4980"|"Venezuela"|2|02/16/1993|03/02/1993|02/22/1993|6.4450000E+01
10486|"HILAA"|1|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|02/17/1993|03/17/1993|02/24/1993|3.0530000E+01
10487|"QUEEN"|2|"Queen Cozinha"|"Alameda dos Canàrios, 891"|"São Paulo"|"SP"|"05487-020"|"Brazil"|2|02/17/1993|03/17/1993|02/19/1993|7.1070000E+01
10488|"FRANK"|8|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|2|02/18/1993|03/18/1993|02/24/1993|4.9300000E+00
10489|"PICCO"|6|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|2|02/19/1993|03/19/1993|03/03/1993|5.2900000E+00
10490|"HILAA"|7|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|02/22/1993|03/22/1993|02/25/1993|2.1019000E+02
10491|"FURIB"|8|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|3|02/22/1993|03/22/1993|03/02/1993|1.6960000E+01
10492|"BOTTM"|3|"Bottom-Dollar Markets"|"23 Tsawassen Blvd."|"Tsawassen"|"BC"|"T2F 8M4"|"Canada"|1|02/23/1993|03/23/1993|03/05/1993|6.2890000E+01
10493|"LAMAI"|4|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|3|02/24/1993|03/24/1993|03/04/1993|1.0640000E+01
10494|"COMMI"|4|"Comércio Mineiro"|"Av. dos Lusíadas, 23"|"São Paulo"|"SP"|"05432-043"|"Brazil"|2|02/24/1993|03/24/1993|03/03/1993|6.5990000E+01
10495|"LAUGB"|3|"Laughing Bacchus Wine Cellars"|"2319 Elm St."|"Vancouver"|"BC"|"V3F 2K1"|"Canada"|3|02/25/1993|03/25/1993|03/05/1993|4.6500000E+00
10496|"TRADH"|7|"Tradição Hipermercados"|"Av. Inês de Castro, 414"|"São Paulo"|"SP"|"05634-030"|"Brazil"|2|02/26/1993|03/26/1993|03/01/1993|4.6770000E+01
10497|"LEHMS"|7|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|1|02/26/1993|03/26/1993|03/01/1993|3.6210000E+01
10498|"HILAA"|8|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|2|03/01/1993|03/29/1993|03/05/1993|2.9750000E+01
10499|"LILAS"|4|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|2|03/02/1993|03/30/1993|03/10/1993|1.0202000E+02
10500|"LAMAI"|6|"La maison d'Asie"|"1 rue Alsace-Lorraine"|"Toulouse"|?|"31000"|"France"|1|03/03/1993|03/31/1993|03/11/1993|4.2680000E+01
10501|"BLAUS"|9|"Blauer See Delikatessen"|"Forsterstr. 57"|"Mannheim"|?|"68306"|"Germany"|3|03/03/1993|03/31/1993|03/10/1993|8.8500000E+00
10502|"PERIC"|2|"Pericles Comidas clásicas"|"Calle Dr. Jorge Cash 321"|"México D.F."|?|"05033"|"Mexico"|1|03/04/1993|04/01/1993|03/23/1993|6.9320000E+01
10503|"HUNGO"|6|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|2|03/05/1993|04/02/1993|03/10/1993|1.6740000E+01
10504|"WHITC"|4|"White Clover Markets"|"1029 - 12th Ave. S."|"Seattle"|"WA"|"98124"|"USA"|3|03/05/1993|04/02/1993|03/12/1993|5.9130000E+01
10505|"MEREP"|3|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|3|03/08/1993|04/05/1993|03/15/1993|7.1300000E+00
10506|"KOENE"|9|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|2|03/09/1993|04/06/1993|03/26/1993|2.1190000E+01
10507|"ANTON"|7|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|1|03/09/1993|04/06/1993|03/16/1993|4.7450000E+01
10508|"OTTIK"|1|"Ottilies Käseladen"|"Mehrheimerstr. 369"|"Köln"|?|"50739"|"Germany"|2|03/10/1993|04/07/1993|04/06/1993|4.9900000E+00
10509|"BLAUS"|4|"Blauer See Delikatessen"|"Forsterstr. 57"|"Mannheim"|?|"68306"|"Germany"|1|03/11/1993|04/08/1993|03/23/1993|1.5000000E-01
10510|"SAVEA"|6|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|03/12/1993|04/09/1993|03/22/1993|3.6763000E+02
10511|"BONAP"|4|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|3|03/12/1993|04/09/1993|03/15/1993|3.5064000E+02
10512|"FAMIA"|7|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|2|03/15/1993|04/12/1993|03/18/1993|3.5300000E+00
10513|"WANDK"|7|"Die Wandernde Kuh"|"Adenauerallee 900"|"Stuttgart"|?|"70563"|"Germany"|1|03/16/1993|04/27/1993|03/22/1993|1.0565000E+02
10514|"ERNSH"|3|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|2|03/16/1993|04/13/1993|04/09/1993|7.8995000E+02
10515|"QUICK"|2|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|03/17/1993|03/31/1993|04/16/1993|2.0447000E+02
10516|"HUNGO"|2|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|3|03/18/1993|04/15/1993|03/25/1993|6.2780000E+01
10517|"NORTS"|3|"North/South"|"South House 300 Queensbridge"|"London"|?|"SW7 1RZ"|"UK"|3|03/18/1993|04/15/1993|03/23/1993|3.2070000E+01
10518|"TORTU"|4|"Tortuga Restaurante"|"Avda. Azteca 123"|"México D.F."|?|"05033"|"Mexico"|2|03/19/1993|04/02/1993|03/29/1993|2.1815000E+02
10519|"CHOPS"|6|"Chop-suey Chinese"|"Hauptstr. 31"|"Bern"|?|"3012"|"Switzerland"|3|03/22/1993|04/19/1993|03/25/1993|9.1760000E+01
10520|"SANTG"|7|"Santé Gourmet"|"Erling Skakkes gate 78"|"Stavern"|?|"4110"|"Norway"|1|03/23/1993|04/20/1993|03/25/1993|1.3370000E+01
10521|"CACTU"|8|"Cactus Comidas para llevar"|"Cerrito 333"|"Buenos Aires"|?|"1010"|"Argentina"|2|03/23/1993|04/20/1993|03/26/1993|1.7220000E+01
10522|"LEHMS"|4|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|1|03/24/1993|04/21/1993|03/30/1993|4.5330000E+01
10523|"SEVES"|7|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|2|03/25/1993|04/22/1993|04/23/1993|7.7630000E+01
10524|"BERGS"|1|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|2|03/25/1993|04/22/1993|03/31/1993|2.4479000E+02
10525|"BONAP"|1|"Bon app'"|"12, rue des Bouchers"|"Marseille"|?|"13008"|"France"|2|03/26/1993|04/23/1993|04/16/1993|1.1060000E+01
10526|"WARTH"|4|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|2|03/29/1993|04/26/1993|04/08/1993|5.8590000E+01
10527|"QUICK"|7|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|03/29/1993|04/26/1993|03/31/1993|4.1900000E+01
10528|"GREAL"|6|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|2|03/30/1993|04/13/1993|04/02/1993|3.3500000E+00
10529|"MAISD"|5|"Maison Dewey"|"Rue Joseph-Bens 532"|"Bruxelles"|?|"B-1180"|"Belgium"|2|03/31/1993|04/28/1993|04/02/1993|6.6690000E+01
10530|"PICCO"|3|"Piccolo und mehr"|"Geislweg 14"|"Salzburg"|?|"5020"|"Austria"|2|04/01/1993|04/29/1993|04/05/1993|3.3922000E+02
10531|"OCEAN"|7|"Océano Atlántico Ltda."|"Ing. Gustavo Moncada 8585 Piso 20-A"|"Buenos Aires"|?|"1010"|"Argentina"|1|04/01/1993|04/29/1993|04/12/1993|8.1200000E+00
10532|"EASTC"|7|"Eastern Connection"|"35 King George"|"London"|?|"WX3 6FW"|"UK"|3|04/02/1993|04/30/1993|04/05/1993|7.4460000E+01
10533|"FOLKO"|8|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|1|04/05/1993|05/03/1993|04/15/1993|1.8804000E+02
10534|"LEHMS"|8|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|2|04/05/1993|05/03/1993|04/07/1993|2.7940000E+01
10535|"ANTON"|4|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|1|04/06/1993|05/04/1993|04/14/1993|1.5640000E+01
10536|"LEHMS"|3|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|2|04/07/1993|05/05/1993|04/30/1993|5.8880000E+01
10537|"RICSU"|1|"Richter Supermarkt"|"Starenweg 5"|"Genève"|?|"1204"|"Switzerland"|1|04/07/1993|04/21/1993|04/12/1993|7.8850000E+01
10538|"BSBEV"|9|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|04/08/1993|05/06/1993|04/09/1993|4.8700000E+00
10539|"BSBEV"|6|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|04/09/1993|05/07/1993|04/16/1993|1.2360000E+01
10540|"QUICK"|3|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|3|04/12/1993|05/10/1993|05/07/1993|1.0076400E+03
10541|"HANAR"|2|"Hanari Carnes"|"Rua do Paço, 67"|"Rio de Janeiro"|"RJ"|"05454-876"|"Brazil"|1|04/12/1993|05/10/1993|04/22/1993|6.8650000E+01
10542|"KOENE"|1|"Königlich Essen"|"Maubelstr. 90"|"Brandenburg"|?|"14776"|"Germany"|3|04/13/1993|05/11/1993|04/19/1993|1.0950000E+01
10543|"LILAS"|8|"LILA-Supermercado"|"Carrera 52 con Ave. Bolívar #65-98 Llano Largo"|"Barquisimeto"|"Lara"|"3508"|"Venezuela"|2|04/14/1993|05/12/1993|04/16/1993|4.8170000E+01
10544|"LONEP"|4|"Lonesome Pine Restaurant"|"89 Chiaroscuro Rd."|"Portland"|"OR"|"97219"|"USA"|1|04/14/1993|05/12/1993|04/23/1993|2.4910000E+01
10545|"LAZYK"|8|"Lazy K Kountry Store"|"12 Orchestra Terrace"|"Walla Walla"|"WA"|"99362"|"USA"|2|04/15/1993|05/13/1993|05/20/1993|1.1920000E+01
10546|"VICTE"|1|"Victuailles en stock"|"2, rue du Commerce"|"Lyon"|?|"69004"|"France"|3|04/16/1993|05/14/1993|04/20/1993|1.9472000E+02
10547|"SEVES"|3|"Seven Seas Imports"|"90 Wadhurst Rd."|"London"|?|"OX15 4NB"|"UK"|2|04/16/1993|05/14/1993|04/26/1993|1.7843000E+02
10548|"TOMSP"|3|"Toms Spezialitäten"|"Luisenstr. 48"|"Münster"|?|"44087"|"Germany"|2|04/19/1993|05/17/1993|04/26/1993|1.4300000E+00
10549|"QUICK"|5|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|1|04/20/1993|05/04/1993|04/23/1993|1.7124000E+02
10550|"GODOS"|7|"Godos Cocina Típica"|"C/ Romero, 33"|"Sevilla"|?|"41101"|"Spain"|3|04/21/1993|05/19/1993|04/30/1993|4.3200000E+00
10551|"FURIB"|4|"Furia Bacalhau e Frutos do Mar"|"Jardim das rosas n. 32"|"Lisboa"|?|"1675"|"Portugal"|3|04/21/1993|06/02/1993|04/30/1993|7.2950000E+01
10552|"HILAA"|2|"HILARIÓN-Abastos"|"Carrera 22 con Ave. Carlos Soublette #8-35"|"San Cristóbal"|"Táchira"|"5022"|"Venezuela"|1|04/22/1993|05/20/1993|04/29/1993|8.3220000E+01
10553|"WARTH"|2|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|2|04/23/1993|05/21/1993|04/27/1993|1.4949000E+02
10554|"OTTIK"|4|"Ottilies Käseladen"|"Mehrheimerstr. 369"|"Köln"|?|"50739"|"Germany"|3|04/23/1993|05/21/1993|04/29/1993|1.2097000E+02
10555|"SAVEA"|6|"Save-a-lot Markets"|"187 Suffolk Ln."|"Boise"|"ID"|"83720"|"USA"|3|04/26/1993|05/24/1993|04/28/1993|2.5249000E+02
10556|"SIMOB"|2|"Simons bistro"|"Vinbæltet 34"|"København"|?|"1734"|"Denmark"|1|04/27/1993|06/08/1993|05/07/1993|9.8000000E+00
10557|"LEHMS"|9|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|2|04/27/1993|05/11/1993|04/30/1993|9.6720000E+01
10558|"AROUT"|1|"Around the Horn"|"Brook Farm Stratford St. Mary"|"Colchester"|"Essex"|"CO7 6JX"|"UK"|2|04/28/1993|05/26/1993|05/04/1993|7.2970000E+01
10559|"BLONP"|6|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|1|04/29/1993|05/27/1993|05/07/1993|8.0500000E+00
10560|"FRANK"|8|"Frankenversand"|"Berliner Platz 43"|"München"|?|"80805"|"Germany"|1|04/30/1993|05/28/1993|05/03/1993|3.6650000E+01
10561|"FOLKO"|2|"Folk och fä HB"|"Åkergatan 24"|"Bräcke"|?|"S-844 67"|"Sweden"|2|04/30/1993|05/28/1993|05/03/1993|2.4221000E+02
10562|"REGGC"|1|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|1|05/03/1993|05/31/1993|05/06/1993|2.2950000E+01
10563|"RICAR"|2|"Ricardo Adocicados"|"Av. Copacabana, 267"|"Rio de Janeiro"|"RJ"|"02389-890"|"Brazil"|2|05/04/1993|06/15/1993|05/18/1993|6.0430000E+01
10564|"RATTC"|4|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|3|05/04/1993|06/01/1993|05/10/1993|1.3750000E+01
10565|"MEREP"|8|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|2|05/05/1993|06/02/1993|05/12/1993|7.1500000E+00
10566|"BLONP"|9|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|1|05/06/1993|06/03/1993|05/12/1993|8.8400000E+01
10567|"HUNGO"|1|"Hungry Owl All-Night Grocers"|"8 Johnstown Road"|"Cork"|"Co. Cork"|?|"Ireland"|1|05/06/1993|06/03/1993|05/11/1993|3.3970000E+01
10568|"GALED"|3|"Galería del gastronómo"|"Rambla de Cataluña, 23"|"Barcelona"|?|"8022"|"Spain"|3|05/07/1993|06/04/1993|06/02/1993|6.5400000E+00
10569|"RATTC"|5|"Rattlesnake Canyon Grocery"|"2817 Milton Dr."|"Albuquerque"|"NM"|"87110"|"USA"|1|05/10/1993|06/07/1993|06/04/1993|5.8980000E+01
10570|"MEREP"|3|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|3|05/11/1993|06/08/1993|05/13/1993|1.8899000E+02
10571|"ERNSH"|8|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|3|05/11/1993|06/22/1993|05/28/1993|2.6060000E+01
10572|"BERGS"|3|"Berglunds snabbköp"|"Berguvsvägen  8"|"Luleå"|?|"S-958 22"|"Sweden"|2|05/12/1993|06/09/1993|05/19/1993|1.1643000E+02
10573|"ANTON"|7|"Antonio Moreno Taquería"|"Mataderos  2312"|"México D.F."|?|"05023"|"Mexico"|3|05/13/1993|06/10/1993|05/14/1993|8.4840000E+01
10574|"TRAIH"|4|"Trail's Head Gourmet Provisioners"|"722 DaVinci Blvd."|"Kirkland"|"WA"|"98034"|"USA"|2|05/13/1993|06/10/1993|05/24/1993|3.7600000E+01
10575|"MORGK"|5|"Morgenstern Gesundkost"|"Heerstr. 22"|"Leipzig"|?|"04179"|"Germany"|1|05/14/1993|05/28/1993|05/24/1993|1.2734000E+02
10576|"TORTU"|3|"Tortuga Restaurante"|"Avda. Azteca 123"|"México D.F."|?|"05033"|"Mexico"|3|05/17/1993|05/31/1993|05/24/1993|1.8560000E+01
10577|"TRAIH"|9|"Trail's Head Gourmet Provisioners"|"722 DaVinci Blvd."|"Kirkland"|"WA"|"98034"|"USA"|2|05/17/1993|06/28/1993|05/24/1993|2.5410000E+01
10578|"BSBEV"|4|"B's Beverages"|"Fauntleroy Circus"|"London"|?|"EC2 5NT"|"UK"|3|05/18/1993|06/15/1993|06/18/1993|2.9600000E+01
10579|"LETSS"|1|"Let's Stop N Shop"|"87 Polk St. Suite 5"|"San Francisco"|"CA"|"94117"|"USA"|2|05/19/1993|06/16/1993|05/28/1993|1.3730000E+01
10580|"OTTIK"|4|"Ottilies Käseladen"|"Mehrheimerstr. 369"|"Köln"|?|"50739"|"Germany"|3|05/20/1993|06/17/1993|05/25/1993|7.5890000E+01
10581|"FAMIA"|3|"Familia Arquibaldo"|"Rua Orós, 92"|"São Paulo"|"SP"|"05442-030"|"Brazil"|1|05/20/1993|06/17/1993|05/26/1993|3.0100000E+00
10582|"BLAUS"|3|"Blauer See Delikatessen"|"Forsterstr. 57"|"Mannheim"|?|"68306"|"Germany"|2|05/21/1993|06/18/1993|06/07/1993|2.7710000E+01
10583|"WARTH"|2|"Wartian Herkku"|"Torikatu 38"|"Oulu"|?|"90110"|"Finland"|2|05/24/1993|06/21/1993|05/28/1993|7.2800000E+00
10584|"BLONP"|4|"Blondel père et fils"|"24, place Kléber"|"Strasbourg"|?|"67000"|"France"|1|05/24/1993|06/21/1993|05/28/1993|5.9140000E+01
10585|"WELLI"|7|"Wellington Importadora"|"Rua do Mercado, 12"|"Resende"|"SP"|"08737-363"|"Brazil"|1|05/25/1993|06/22/1993|06/03/1993|1.3410000E+01
10586|"REGGC"|9|"Reggiani Caseifici"|"Strada Provinciale 124"|"Reggio Emilia"|?|"42100"|"Italy"|1|05/26/1993|06/23/1993|06/02/1993|4.8000000E-01
10587|"QUEDE"|1|"Que Delícia"|"Rua da Panificadora, 12"|"Rio de Janeiro"|"RJ"|"02389-673"|"Brazil"|1|05/26/1993|06/23/1993|06/02/1993|6.2520000E+01
10588|"QUICK"|2|"QUICK-Stop"|"Taucherstraße 10"|"Cunewalde"|?|"01307"|"Germany"|3|05/27/1993|06/24/1993|06/03/1993|1.9467000E+02
10589|"GREAL"|8|"Great Lakes Food Market"|"2732 Baker Blvd."|"Eugene"|"OR"|"97403"|"USA"|2|05/28/1993|06/25/1993|06/07/1993|4.4200000E+00
10590|"MEREP"|4|"Mère Paillarde"|"43 rue St. Laurent"|"Montréal"|"Québec"|"H1J 1C3"|"Canada"|3|05/31/1993|06/28/1993|06/07/1993|4.4770000E+01
10591|"VAFFE"|1|"Vaffeljernet"|"Smagsløget 45"|"Århus"|?|"8200"|"Denmark"|1|05/31/1993|06/14/1993|06/09/1993|5.5920000E+01
10592|"LEHMS"|3|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|1|06/01/1993|06/29/1993|06/09/1993|3.2100000E+01
10593|"LEHMS"|7|"Lehmanns Marktstand"|"Magazinweg 7"|"Frankfurt a.M."|?|"60528"|"Germany"|2|06/02/1993|06/30/1993|07/07/1993|1.7420000E+02
10594|"OLDWO"|3|"Old World Delicatessen"|"2743 Bering St."|"Anchorage"|"AK"|"99508"|"USA"|2|06/02/1993|06/30/1993|06/09/1993|5.2400000E+00
10595|"ERNSH"|2|"Ernst Handel"|"Kirchgasse 6"|"Graz"|?|"8010"|"Austria"|1|06/03/1993|07/01/1993|06/07/1993|9.6780000E+01
